ranking_date,team_id,points,rank
2000-01-01,FRA,1620.18,1
2000-01-01,BRA,1605.31,2
2000-01-01,ESP,1453.58,3
2000-01-01,ARG,1389.41,4
2000-01-01,NED,1378.36,5
2000-01-01,ENG,1365.0,6
2000-01-01,ITA,1346.84,7
2000-01-01,NOR,1338.66,8
2000-01-01,GER,1319.87,9
2000-01-01,CZE,1318.61,10
2000-01-01,MEX,1310.0,11
2000-01-01,CRO,1309.37,12
2000-01-01,SWE,1304.6,13
2000-01-01,POR,1296.98,14
2000-01-01,AUS,1257.17,15
2000-01-01,MAR,1217.03,16
2000-01-01,USA,1198.28,17
2000-01-01,PAR,1191.44,18
2000-01-01,BEL,1178.22,19
2000-01-01,IRN,1162.89,20
2000-01-01,KOR,1145.08,21
2000-01-01,COL,1107.11,22
2000-01-01,IRQ,1098.37,23
2000-01-01,KSA,1093.57,24
2000-01-01,TUN,1072.28,25
2000-01-01,SCO,1062.52,26
2000-01-01,AUT,1053.78,27
2000-01-01,URU,1047.71,28
2000-01-01,RSA,1037.27,29
2000-01-01,EGY,1034.56,30
2000-01-01,TUR,1009.91,31
2000-01-01,ECU,1006.46,32
2000-01-01,SUI,1005.33,33
2000-01-01,CIV,958.87,34
2000-01-01,UZB,958.19,35
2000-01-01,JPN,945.82,36
2000-01-01,QAT,943.78,37
2000-01-01,SEN,939.68,38
2000-01-01,CAN,926.86,39
2000-01-01,JAM,918.29,40
2000-01-01,ALG,917.56,41
2000-01-01,COD,901.28,42
2000-01-01,GHA,900.68,43
2000-01-01,NZL,887.93,44
2000-01-01,JOR,788.32,45
2000-01-01,HAI,778.56,46
2000-01-01,BIH,730.96,47
2000-01-01,PAN,693.33,48
2000-01-01,CPV,531.65,49
2000-01-01,CUW,515.28,50
2000-04-01,FRA,1632.23,1
2000-04-01,BRA,1595.72,2
2000-04-01,ESP,1490.56,3
2000-04-01,ARG,1408.0,4
2000-04-01,NED,1389.55,5
2000-04-01,ENG,1366.05,6
2000-04-01,ITA,1339.92,7
2000-04-01,CZE,1338.01,8
2000-04-01,NOR,1324.63,9
2000-04-01,CRO,1315.38,10
2000-04-01,POR,1314.82,11
2000-04-01,GER,1300.58,12
2000-04-01,MEX,1277.28,13
2000-04-01,SWE,1274.08,14
2000-04-01,USA,1226.72,15
2000-04-01,AUS,1196.01,16
2000-04-01,BEL,1192.05,17
2000-04-01,PAR,1148.75,18
2000-04-01,MAR,1143.19,19
2000-04-01,IRN,1138.52,20
2000-04-01,KOR,1133.61,21
2000-04-01,IRQ,1098.37,22
2000-04-01,KSA,1093.57,23
2000-04-01,COL,1092.04,24
2000-04-01,URU,1066.74,25
2000-04-01,CAN,1062.24,26
2000-04-01,SCO,1055.54,27
2000-04-01,RSA,1051.16,28
2000-04-01,EGY,1038.12,29
2000-04-01,AUT,1029.3,30
2000-04-01,SUI,1014.59,31
2000-04-01,TUN,1001.21,32
2000-04-01,TUR,994.24,33
2000-04-01,ECU,988.58,34
2000-04-01,JPN,976.81,35
2000-04-01,CIV,975.01,36
2000-04-01,UZB,972.88,37
2000-04-01,ALG,916.45,38
2000-04-01,SEN,913.43,39
2000-04-01,JAM,892.51,40
2000-04-01,GHA,888.46,41
2000-04-01,QAT,884.01,42
2000-04-01,COD,868.19,43
2000-04-01,NZL,856.76,44
2000-04-01,BIH,760.8,45
2000-04-01,HAI,748.88,46
2000-04-01,JOR,735.9,47
2000-04-01,PAN,733.5,48
2000-04-01,CPV,531.65,49
2000-04-01,CUW,519.57,50
2000-07-01,FRA,1680.02,1
2000-07-01,BRA,1582.41,2
2000-07-01,NED,1563.06,3
2000-07-01,ITA,1478.14,4
2000-07-01,ESP,1444.71,5
2000-07-01,ARG,1433.84,6
2000-07-01,POR,1422.17,7
2000-07-01,CZE,1331.6,8
2000-07-01,ENG,1330.86,9
2000-07-01,CRO,1310.8,10
2000-07-01,NOR,1302.63,11
2000-07-01,AUS,1272.48,12
2000-07-01,USA,1257.79,13
2000-07-01,MEX,1244.14,14
2000-07-01,GER,1220.51,15
2000-07-01,SWE,1217.69,16
2000-07-01,KOR,1199.89,17
2000-07-01,IRN,1162.14,18
2000-07-01,BEL,1150.52,19
2000-07-01,PAR,1143.84,20
2000-07-01,MAR,1135.88,21
2000-07-01,IRQ,1113.18,22
2000-07-01,CAN,1103.63,23
2000-07-01,COL,1102.57,24
2000-07-01,SCO,1092.86,25
2000-07-01,URU,1088.99,26
2000-07-01,EGY,1066.87,27
2000-07-01,TUR,1053.56,28
2000-07-01,JPN,1037.51,29
2000-07-01,TUN,1035.98,30
2000-07-01,SUI,1025.83,31
2000-07-01,KSA,1025.21,32
2000-07-01,AUT,1018.04,33
2000-07-01,ECU,1015.56,34
2000-07-01,RSA,1006.13,35
2000-07-01,CIV,982.32,36
2000-07-01,ALG,968.18,37
2000-07-01,QAT,964.11,38
2000-07-01,UZB,940.14,39
2000-07-01,NZL,938.5,40
2000-07-01,GHA,881.15,41
2000-07-01,COD,841.43,42
2000-07-01,SEN,826.33,43
2000-07-01,JAM,799.81,44
2000-07-01,JOR,779.17,45
2000-07-01,HAI,777.0,46
2000-07-01,BIH,760.8,47
2000-07-01,PAN,710.12,48
2000-07-01,CPV,659.39,49
2000-07-01,CUW,519.57,50
2000-10-01,FRA,1689.87,1
2000-10-01,NED,1547.59,2
2000-10-01,BRA,1510.26,3
2000-10-01,ITA,1437.89,4
2000-10-01,POR,1429.16,5
2000-10-01,ARG,1416.89,6
2000-10-01,ESP,1393.79,7
2000-10-01,ENG,1344.68,8
2000-10-01,CZE,1305.08,9
2000-10-01,GER,1303.18,10
2000-10-01,CRO,1293.73,11
2000-10-01,MEX,1286.91,12
2000-10-01,AUS,1272.48,13
2000-10-01,USA,1236.26,14
2000-10-01,NOR,1225.63,15
2000-10-01,KOR,1220.06,16
2000-10-01,PAR,1189.36,17
2000-10-01,SWE,1186.3,18
2000-10-01,BEL,1178.72,19
2000-10-01,COL,1162.49,20
2000-10-01,IRN,1131.26,21
2000-10-01,URU,1112.71,22
2000-10-01,KSA,1107.4,23
2000-10-01,SCO,1098.63,24
2000-10-01,MAR,1095.73,25
2000-10-01,EGY,1086.35,26
2000-10-01,AUT,1069.81,27
2000-10-01,JPN,1069.08,28
2000-10-01,TUN,1038.6,29
2000-10-01,IRQ,1034.19,30
2000-10-01,RSA,1016.7,31
2000-10-01,TUR,1016.38,32
2000-10-01,SUI,1014.97,33
2000-10-01,JAM,996.73,34
2000-10-01,CIV,992.36,35
2000-10-01,CAN,981.73,36
2000-10-01,ECU,968.27,37
2000-10-01,QAT,953.47,38
2000-10-01,NZL,953.08,39
2000-10-01,ALG,943.63,40
2000-10-01,GHA,894.42,41
2000-10-01,UZB,886.55,42
2000-10-01,COD,856.97,43
2000-10-01,SEN,830.18,44
2000-10-01,BIH,807.31,45
2000-10-01,JOR,789.03,46
2000-10-01,HAI,745.76,47
2000-10-01,PAN,678.78,48
2000-10-01,CPV,667.84,49
2000-10-01,CUW,519.57,50
2001-01-01,FRA,1660.23,1
2001-01-01,NED,1527.89,2
2001-01-01,BRA,1522.17,3
2001-01-01,ITA,1480.49,4
2001-01-01,POR,1466.83,5
2001-01-01,ARG,1465.04,6
2001-01-01,ESP,1375.65,7
2001-01-01,CZE,1300.54,8
2001-01-01,GER,1297.24,9
2001-01-01,ENG,1289.09,10
2001-01-01,CRO,1285.78,11
2001-01-01,USA,1274.81,12
2001-01-01,AUS,1274.36,13
2001-01-01,PAR,1247.38,14
2001-01-01,MEX,1243.9,15
2001-01-01,KOR,1239.44,16
2001-01-01,JPN,1214.72,17
2001-01-01,BEL,1186.63,18
2001-01-01,NOR,1178.91,19
2001-01-01,SWE,1173.65,20
2001-01-01,IRN,1163.54,21
2001-01-01,KSA,1134.04,22
2001-01-01,COL,1122.07,23
2001-01-01,EGY,1109.82,24
2001-01-01,URU,1092.67,25
2001-01-01,AUT,1084.99,26
2001-01-01,SCO,1084.47,27
2001-01-01,TUN,1056.51,28
2001-01-01,RSA,1047.24,29
2001-01-01,SUI,1022.77,30
2001-01-01,MAR,1021.4,31
2001-01-01,TUR,1020.79,32
2001-01-01,ECU,1006.78,33
2001-01-01,CIV,1006.03,34
2001-01-01,CAN,1003.67,35
2001-01-01,IRQ,1001.44,36
2001-01-01,QAT,961.17,37
2001-01-01,NZL,953.08,38
2001-01-01,ALG,936.71,39
2001-01-01,JAM,930.93,40
2001-01-01,GHA,905.14,41
2001-01-01,UZB,855.82,42
2001-01-01,COD,842.13,43
2001-01-01,JOR,836.22,44
2001-01-01,SEN,830.18,45
2001-01-01,BIH,784.66,46
2001-01-01,HAI,745.76,47
2001-01-01,CPV,667.84,48
2001-01-01,PAN,659.29,49
2001-01-01,CUW,519.57,50
2001-04-01,FRA,1645.94,1
2001-04-01,NED,1510.21,2
2001-04-01,ARG,1491.61,3
2001-04-01,BRA,1481.35,4
2001-04-01,ITA,1476.04,5
2001-04-01,POR,1469.86,6
2001-04-01,ESP,1367.23,7
2001-04-01,ENG,1348.63,8
2001-04-01,GER,1313.45,9
2001-04-01,CRO,1305.19,10
2001-04-01,USA,1293.86,11
2001-04-01,CZE,1284.23,12
2001-04-01,PAR,1263.12,13
2001-04-01,AUS,1247.67,14
2001-04-01,KOR,1230.29,15
2001-04-01,COL,1218.05,16
2001-04-01,IRN,1203.83,17
2001-04-01,SWE,1199.14,18
2001-04-01,KSA,1198.12,19
2001-04-01,BEL,1185.33,20
2001-04-01,MEX,1182.77,21
2001-04-01,JPN,1179.95,22
2001-04-01,NOR,1152.71,23
2001-04-01,URU,1102.69,24
2001-04-01,EGY,1094.42,25
2001-04-01,SCO,1092.36,26
2001-04-01,AUT,1082.72,27
2001-04-01,MAR,1079.57,28
2001-04-01,RSA,1057.39,29
2001-04-01,TUR,1051.47,30
2001-04-01,ECU,1046.29,31
2001-04-01,CIV,1045.27,32
2001-04-01,TUN,1040.28,33
2001-04-01,QAT,1033.97,34
2001-04-01,CAN,1003.67,35
2001-04-01,SUI,1001.81,36
2001-04-01,IRQ,993.71,37
2001-04-01,NZL,953.08,38
2001-04-01,ALG,952.49,39
2001-04-01,JAM,936.32,40
2001-04-01,SEN,914.3,41
2001-04-01,GHA,860.89,42
2001-04-01,BIH,857.72,43
2001-04-01,JOR,847.13,44
2001-04-01,UZB,800.0,45
2001-04-01,COD,781.9,46
2001-04-01,HAI,745.76,47
2001-04-01,PAN,697.14,48
2001-04-01,CPV,667.84,49
2001-04-01,CUW,519.57,50
2001-07-01,FRA,1684.58,1
2001-07-01,NED,1518.35,2
2001-07-01,ARG,1493.3,3
2001-07-01,ITA,1486.47,4
2001-07-01,POR,1439.77,5
2001-07-01,BRA,1412.02,6
2001-07-01,ENG,1394.57,7
2001-07-01,ESP,1376.59,8
2001-07-01,AUS,1361.77,9
2001-07-01,GER,1325.77,10
2001-07-01,USA,1306.49,11
2001-07-01,CRO,1299.51,12
2001-07-01,KOR,1292.08,13
2001-07-01,PAR,1276.17,14
2001-07-01,CZE,1263.31,15
2001-07-01,SWE,1252.89,16
2001-07-01,JPN,1251.22,17
2001-07-01,KSA,1198.12,18
2001-07-01,BEL,1197.9,19
2001-07-01,COL,1179.54,20
2001-07-01,IRN,1151.31,21
2001-07-01,NOR,1146.34,22
2001-07-01,URU,1121.32,23
2001-07-01,ECU,1107.32,24
2001-07-01,SCO,1095.75,25
2001-07-01,EGY,1092.98,26
2001-07-01,AUT,1085.87,27
2001-07-01,MAR,1084.22,28
2001-07-01,CIV,1080.12,29
2001-07-01,TUN,1069.45,30
2001-07-01,RSA,1051.85,31
2001-07-01,MEX,1051.55,32
2001-07-01,QAT,1033.97,33
2001-07-01,JAM,1003.48,34
2001-07-01,TUR,996.36,35
2001-07-01,NZL,980.55,36
2001-07-01,CAN,964.87,37
2001-07-01,SUI,961.87,38
2001-07-01,IRQ,950.97,39
2001-07-01,UZB,927.63,40
2001-07-01,ALG,907.47,41
2001-07-01,SEN,898.96,42
2001-07-01,GHA,887.89,43
2001-07-01,BIH,862.09,44
2001-07-01,HAI,844.14,45
2001-07-01,COD,816.32,46
2001-07-01,JOR,800.84,47
2001-07-01,PAN,744.75,48
2001-07-01,CPV,681.63,49
2001-07-01,CUW,519.57,50
2001-10-01,FRA,1649.06,1
2001-10-01,ARG,1519.12,2
2001-10-01,NED,1512.12,3
2001-10-01,ITA,1473.04,4
2001-10-01,POR,1449.46,5
2001-10-01,ENG,1413.51,6
2001-10-01,ESP,1396.74,7
2001-10-01,JPN,1348.18,8
2001-10-01,COL,1333.84,9
2001-10-01,BRA,1330.18,10
2001-10-01,AUS,1318.08,11
2001-10-01,GER,1302.3,12
2001-10-01,SWE,1292.6,13
2001-10-01,CRO,1289.54,14
2001-10-01,KOR,1259.97,15
2001-10-01,CZE,1257.45,16
2001-10-01,MEX,1208.8,17
2001-10-01,USA,1208.07,18
2001-10-01,IRN,1189.0,19
2001-10-01,PAR,1171.52,20
2001-10-01,BEL,1171.33,21
2001-10-01,KSA,1149.87,22
2001-10-01,NOR,1112.12,23
2001-10-01,TUN,1111.77,24
2001-10-01,URU,1109.41,25
2001-10-01,EGY,1096.52,26
2001-10-01,QAT,1078.18,27
2001-10-01,SCO,1072.57,28
2001-10-01,AUT,1061.85,29
2001-10-01,CIV,1052.1,30
2001-10-01,MAR,1046.34,31
2001-10-01,ECU,1036.93,32
2001-10-01,TUR,1009.08,33
2001-10-01,RSA,986.58,34
2001-10-01,NZL,980.55,35
2001-10-01,SUI,978.27,36
2001-10-01,CAN,964.87,37
2001-10-01,SEN,947.1,38
2001-10-01,IRQ,925.59,39
2001-10-01,ALG,915.6,40
2001-10-01,UZB,912.44,41
2001-10-01,JAM,903.14,42
2001-10-01,GHA,898.12,43
2001-10-01,HAI,844.14,44
2001-10-01,BIH,842.84,45
2001-10-01,COD,829.87,46
2001-10-01,JOR,800.84,47
2001-10-01,PAN,714.87,48
2001-10-01,CPV,681.63,49
2001-10-01,CUW,519.57,50
2002-01-01,FRA,1640.75,1
2002-01-01,NED,1502.89,2
2002-01-01,ARG,1498.93,3
2002-01-01,ITA,1469.63,4
2002-01-01,POR,1461.72,5
2002-01-01,ESP,1413.44,6
2002-01-01,ENG,1394.7,7
2002-01-01,COL,1363.83,8
2002-01-01,GER,1302.08,9
2002-01-01,SWE,1300.12,10
2002-01-01,BRA,1294.31,11
2002-01-01,JPN,1294.2,12
2002-01-01,AUS,1289.47,13
2002-01-01,KOR,1286.2,14
2002-01-01,CRO,1268.05,15
2002-01-01,MEX,1242.56,16
2002-01-01,CZE,1233.52,17
2002-01-01,BEL,1207.81,18
2002-01-01,IRN,1192.85,19
2002-01-01,USA,1189.03,20
2002-01-01,URU,1171.93,21
2002-01-01,TUN,1135.64,22
2002-01-01,KSA,1133.67,23
2002-01-01,NOR,1123.87,24
2002-01-01,PAR,1102.12,25
2002-01-01,TUR,1091.3,26
2002-01-01,SCO,1080.01,27
2002-01-01,CIV,1073.75,28
2002-01-01,EGY,1067.01,29
2002-01-01,ECU,1058.75,30
2002-01-01,MAR,1037.06,31
2002-01-01,QAT,1017.4,32
2002-01-01,RSA,1013.76,33
2002-01-01,SEN,1002.17,34
2002-01-01,AUT,991.25,35
2002-01-01,NZL,980.55,36
2002-01-01,SUI,950.12,37
2002-01-01,CAN,923.58,38
2002-01-01,ALG,912.2,39
2002-01-01,UZB,903.6,40
2002-01-01,IRQ,901.09,41
2002-01-01,GHA,883.05,42
2002-01-01,JAM,881.8,43
2002-01-01,HAI,855.56,44
2002-01-01,BIH,852.4,45
2002-01-01,JOR,800.84,46
2002-01-01,COD,789.28,47
2002-01-01,PAN,714.87,48
2002-01-01,CPV,677.32,49
2002-01-01,CUW,519.57,50
2002-04-01,FRA,1655.66,1
2002-04-01,NED,1517.24,2
2002-04-01,ITA,1502.46,3
2002-04-01,ARG,1471.32,4
2002-04-01,ESP,1396.56,5
2002-04-01,POR,1394.77,6
2002-04-01,ENG,1380.41,7
2002-04-01,COL,1363.83,8
2002-04-01,BRA,1358.39,9
2002-04-01,GER,1357.21,10
2002-04-01,JPN,1328.36,11
2002-04-01,AUS,1289.47,12
2002-04-01,SWE,1276.34,13
2002-04-01,USA,1266.48,14
2002-04-01,CRO,1249.31,15
2002-04-01,MEX,1246.59,16
2002-04-01,CZE,1241.19,17
2002-04-01,BEL,1226.71,18
2002-04-01,KOR,1173.28,19
2002-04-01,IRN,1169.43,20
2002-04-01,URU,1169.23,21
2002-04-01,SEN,1165.33,22
2002-04-01,KSA,1153.88,23
2002-04-01,ECU,1103.08,24
2002-04-01,NOR,1102.86,25
2002-04-01,PAR,1094.57,26
2002-04-01,TUR,1071.99,27
2002-04-01,SCO,1070.82,28
2002-04-01,TUN,1058.23,29
2002-04-01,EGY,1042.57,30
2002-04-01,AUT,1023.86,31
2002-04-01,MAR,1002.12,32
2002-04-01,QAT,996.66,33
2002-04-01,NZL,980.55,34
2002-04-01,SUI,977.51,35
2002-04-01,IRQ,969.36,36
2002-04-01,CAN,964.84,37
2002-04-01,CIV,950.85,38
2002-04-01,RSA,911.73,39
2002-04-01,UZB,903.6,40
2002-04-01,GHA,889.56,41
2002-04-01,JAM,881.8,42
2002-04-01,HAI,862.85,43
2002-04-01,BIH,844.21,44
2002-04-01,ALG,836.76,45
2002-04-01,COD,827.29,46
2002-04-01,JOR,748.74,47
2002-04-01,PAN,714.87,48
2002-04-01,CPV,677.32,49
2002-04-01,CUW,519.57,50
2002-07-01,BRA,1646.82,1
2002-07-01,NED,1536.79,2
2002-07-01,GER,1483.59,3
2002-07-01,ESP,1465.47,4
2002-07-01,ENG,1449.24,5
2002-07-01,ARG,1443.15,6
2002-07-01,FRA,1416.57,7
2002-07-01,ITA,1362.77,8
2002-07-01,POR,1341.35,9
2002-07-01,COL,1334.87,10
2002-07-01,KOR,1308.08,11
2002-07-01,AUS,1289.47,12
2002-07-01,TUR,1279.31,13
2002-07-01,MEX,1278.65,14
2002-07-01,JPN,1274.6,15
2002-07-01,USA,1271.43,16
2002-07-01,CZE,1265.02,17
2002-07-01,SWE,1256.72,18
2002-07-01,SEN,1240.23,19
2002-07-01,BEL,1231.96,20
2002-07-01,CRO,1229.99,21
2002-07-01,URU,1197.77,22
2002-07-01,IRN,1189.12,23
2002-07-01,NOR,1153.83,24
2002-07-01,ECU,1113.58,25
2002-07-01,PAR,1108.68,26
2002-07-01,RSA,1056.09,27
2002-07-01,EGY,1042.57,28
2002-07-01,KSA,1028.89,29
2002-07-01,AUT,1013.31,30
2002-07-01,MAR,1002.12,31
2002-07-01,CAN,999.41,32
2002-07-01,QAT,996.66,33
2002-07-01,SCO,984.95,34
2002-07-01,NZL,980.55,35
2002-07-01,IRQ,969.36,36
2002-07-01,TUN,960.68,37
2002-07-01,CIV,950.85,38
2002-07-01,SUI,942.94,39
2002-07-01,UZB,867.23,40
2002-07-01,GHA,867.15,41
2002-07-01,HAI,862.85,42
2002-07-01,JAM,855.97,43
2002-07-01,ALG,850.74,44
2002-07-01,BIH,832.43,45
2002-07-01,COD,827.29,46
2002-07-01,JOR,748.74,47
2002-07-01,PAN,714.87,48
2002-07-01,CPV,677.32,49
2002-07-01,CUW,519.57,50
2002-10-01,BRA,1606.89,1
2002-10-01,NED,1550.34,2
2002-10-01,GER,1468.83,3
2002-10-01,ESP,1459.92,4
2002-10-01,ENG,1444.64,5
2002-10-01,ARG,1443.15,6
2002-10-01,FRA,1404.63,7
2002-10-01,POR,1345.94,8
2002-10-01,COL,1334.87,9
2002-10-01,ITA,1328.25,10
2002-10-01,CZE,1317.35,11
2002-10-01,AUS,1313.42,12
2002-10-01,TUR,1310.26,13
2002-10-01,KOR,1292.29,14
2002-10-01,MEX,1278.65,15
2002-10-01,JPN,1274.6,16
2002-10-01,USA,1271.43,17
2002-10-01,SEN,1242.0,18
2002-10-01,SWE,1231.89,19
2002-10-01,CRO,1199.91,20
2002-10-01,URU,1197.77,21
2002-10-01,BEL,1179.45,22
2002-10-01,NOR,1153.78,23
2002-10-01,IRN,1150.41,24
2002-10-01,PAR,1148.7,25
2002-10-01,NZL,1121.7,26
2002-10-01,ECU,1113.58,27
2002-10-01,RSA,1071.44,28
2002-10-01,IRQ,1046.12,29
2002-10-01,KSA,1028.89,30
2002-10-01,MAR,1025.28,31
2002-10-01,EGY,1019.63,32
2002-10-01,SUI,999.89,33
2002-10-01,CAN,999.41,34
2002-10-01,AUT,997.95,35
2002-10-01,QAT,996.66,36
2002-10-01,CIV,977.02,37
2002-10-01,TUN,976.52,38
2002-10-01,SCO,958.94,39
2002-10-01,JAM,898.17,40
2002-10-01,HAI,862.85,41
2002-10-01,ALG,851.71,42
2002-10-01,GHA,836.86,43
2002-10-01,COD,828.12,44
2002-10-01,JOR,819.46,45
2002-10-01,UZB,810.84,46
2002-10-01,BIH,798.74,47
2002-10-01,PAN,714.87,48
2002-10-01,CPV,693.78,49
2002-10-01,CUW,517.12,50
2003-01-01,BRA,1617.24,1
2003-01-01,NED,1586.29,2
2003-01-01,ARG,1465.55,3
2003-01-01,ESP,1462.35,4
2003-01-01,FRA,1442.39,5
2003-01-01,ENG,1430.33,6
2003-01-01,GER,1423.71,7
2003-01-01,POR,1364.82,8
2003-01-01,CZE,1323.71,9
2003-01-01,TUR,1314.54,10
2003-01-01,AUS,1313.42,11
2003-01-01,COL,1305.09,12
2003-01-01,ITA,1284.07,13
2003-01-01,KOR,1281.94,14
2003-01-01,USA,1280.98,15
2003-01-01,MEX,1278.65,16
2003-01-01,JPN,1238.29,17
2003-01-01,SEN,1231.48,18
2003-01-01,SWE,1206.78,19
2003-01-01,NOR,1205.72,20
2003-01-01,BEL,1188.95,21
2003-01-01,CRO,1178.84,22
2003-01-01,URU,1164.54,23
2003-01-01,PAR,1160.91,24
2003-01-01,IRN,1150.41,25
2003-01-01,ECU,1071.09,26
2003-01-01,RSA,1063.24,27
2003-01-01,KSA,1063.01,28
2003-01-01,NZL,1050.91,29
2003-01-01,EGY,1029.79,30
2003-01-01,SUI,1022.67,31
2003-01-01,QAT,1021.28,32
2003-01-01,IRQ,1015.44,33
2003-01-01,MAR,1008.51,34
2003-01-01,SCO,1006.64,35
2003-01-01,AUT,997.84,36
2003-01-01,TUN,991.51,37
2003-01-01,CIV,977.02,38
2003-01-01,CAN,964.86,39
2003-01-01,JAM,958.24,40
2003-01-01,JOR,921.99,41
2003-01-01,HAI,887.7,42
2003-01-01,ALG,873.86,43
2003-01-01,COD,841.76,44
2003-01-01,GHA,839.47,45
2003-01-01,UZB,810.84,46
2003-01-01,BIH,804.45,47
2003-01-01,PAN,714.87,48
2003-01-01,CPV,659.81,49
2003-01-01,CUW,499.81,50
2003-04-01,NED,1595.88,1
2003-04-01,BRA,1564.92,2
2003-04-01,ARG,1492.15,3
2003-04-01,ESP,1476.84,4
2003-04-01,FRA,1403.51,5
2003-04-01,ENG,1390.04,6
2003-04-01,CZE,1374.72,7
2003-04-01,POR,1371.71,8
2003-04-01,GER,1371.62,9
2003-04-01,AUS,1354.62,10
2003-04-01,ITA,1327.2,11
2003-04-01,USA,1309.59,12
2003-04-01,COL,1302.42,13
2003-04-01,TUR,1301.79,14
2003-04-01,KOR,1282.86,15
2003-04-01,MEX,1270.87,16
2003-04-01,JPN,1235.11,17
2003-04-01,SWE,1219.39,18
2003-04-01,CRO,1206.19,19
2003-04-01,SEN,1182.42,20
2003-04-01,NOR,1172.33,21
2003-04-01,URU,1167.12,22
2003-04-01,BEL,1159.47,23
2003-04-01,IRN,1151.02,24
2003-04-01,PAR,1143.82,25
2003-04-01,ECU,1093.47,26
2003-04-01,RSA,1081.71,27
2003-04-01,KSA,1063.01,28
2003-04-01,SUI,1061.78,29
2003-04-01,EGY,1060.65,30
2003-04-01,NZL,1050.91,31
2003-04-01,TUN,1044.87,32
2003-04-01,CIV,1042.25,33
2003-04-01,MAR,1026.82,34
2003-04-01,IRQ,1015.44,35
2003-04-01,SCO,1005.8,36
2003-04-01,AUT,1001.77,37
2003-04-01,JAM,960.88,38
2003-04-01,CAN,935.48,39
2003-04-01,JOR,921.99,40
2003-04-01,QAT,912.69,41
2003-04-01,COD,875.46,42
2003-04-01,ALG,873.13,43
2003-04-01,GHA,830.35,44
2003-04-01,BIH,818.01,45
2003-04-01,UZB,810.84,46
2003-04-01,HAI,810.2,47
2003-04-01,PAN,707.53,48
2003-04-01,CPV,686.01,49
2003-04-01,CUW,499.81,50
2003-07-01,NED,1591.37,1
2003-07-01,BRA,1533.68,2
2003-07-01,ARG,1528.21,3
2003-07-01,FRA,1500.4,4
2003-07-01,ENG,1443.11,5
2003-07-01,ESP,1438.96,6
2003-07-01,CZE,1427.38,7
2003-07-01,POR,1382.72,8
2003-07-01,GER,1381.26,9
2003-07-01,ITA,1361.54,10
2003-07-01,AUS,1354.62,11
2003-07-01,USA,1293.34,12
2003-07-01,MEX,1283.54,13
2003-07-01,TUR,1278.93,14
2003-07-01,COL,1258.25,15
2003-07-01,CRO,1240.0,16
2003-07-01,SWE,1239.17,17
2003-07-01,KOR,1228.3,18
2003-07-01,URU,1208.12,19
2003-07-01,JPN,1206.09,20
2003-07-01,BEL,1190.33,21
2003-07-01,SEN,1174.43,22
2003-07-01,PAR,1167.93,23
2003-07-01,NOR,1166.69,24
2003-07-01,IRN,1151.02,25
2003-07-01,RSA,1100.55,26
2003-07-01,ECU,1081.64,27
2003-07-01,EGY,1076.97,28
2003-07-01,TUN,1073.18,29
2003-07-01,CIV,1054.3,30
2003-07-01,SUI,1053.54,31
2003-07-01,MAR,1033.17,32
2003-07-01,KSA,1020.0,33
2003-07-01,IRQ,1015.44,34
2003-07-01,AUT,1013.03,35
2003-07-01,NZL,977.29,36
2003-07-01,JAM,965.27,37
2003-07-01,SCO,955.89,38
2003-07-01,CAN,923.48,39
2003-07-01,JOR,921.99,40
2003-07-01,QAT,912.69,41
2003-07-01,COD,903.5,42
2003-07-01,ALG,877.03,43
2003-07-01,BIH,860.11,44
2003-07-01,HAI,810.2,45
2003-07-01,UZB,789.55,46
2003-07-01,GHA,783.53,47
2003-07-01,PAN,783.28,48
2003-07-01,CPV,663.51,49
2003-07-01,CUW,499.81,50
2003-10-01,NED,1541.59,1
2003-10-01,BRA,1529.16,2
2003-10-01,FRA,1524.15,3
2003-10-01,ARG,1519.32,4
2003-10-01,ESP,1479.96,5
2003-10-01,CZE,1477.15,6
2003-10-01,ENG,1467.79,7
2003-10-01,ITA,1383.83,8
2003-10-01,POR,1363.67,9
2003-10-01,USA,1353.34,10
2003-10-01,GER,1349.51,11
2003-10-01,AUS,1340.69,12
2003-10-01,MEX,1298.08,13
2003-10-01,TUR,1287.89,14
2003-10-01,KOR,1249.37,15
2003-10-01,SWE,1240.46,16
2003-10-01,BEL,1228.09,17
2003-10-01,URU,1219.35,18
2003-10-01,JPN,1216.94,19
2003-10-01,SEN,1199.84,20
2003-10-01,CRO,1198.17,21
2003-10-01,COL,1144.52,22
2003-10-01,PAR,1123.16,23
2003-10-01,ECU,1122.27,24
2003-10-01,NOR,1110.63,25
2003-10-01,IRN,1086.31,26
2003-10-01,TUN,1085.08,27
2003-10-01,EGY,1076.97,28
2003-10-01,RSA,1076.42,29
2003-10-01,MAR,1056.01,30
2003-10-01,AUT,1047.11,31
2003-10-01,CIV,1032.17,32
2003-10-01,KSA,1009.28,33
2003-10-01,SUI,1006.15,34
2003-10-01,IRQ,992.31,35
2003-10-01,NZL,977.29,36
2003-10-01,JAM,969.33,37
2003-10-01,SCO,965.39,38
2003-10-01,JOR,942.11,39
2003-10-01,COD,920.16,40
2003-10-01,CAN,917.96,41
2003-10-01,BIH,897.19,42
2003-10-01,ALG,881.06,43
2003-10-01,QAT,869.22,44
2003-10-01,HAI,836.71,45
2003-10-01,UZB,823.48,46
